卡池ID,卡池类型,开始时间,结束时间,PickUp卡名,图片路径
50016,支援卡,2026-05-07 05:00:00,2050-01-01 11:59:59,[献上全国第一的演出]特别周、[在耀眼景色的前方]无声铃鹿、[有梦想就要大声说出来！]东海帝王、[不沉舰的进击]黄金船、[伏特加之路]伏特加、[万紫千红中一枝独秀]草上飞、[热情的冠军！]神鹰、[期待已久的计谋]青云天空、[划破天空的闪电少女！]玉藻十字、[全身心的感谢]美妙姿势、[飞奔吧，闪耀吧]艾尼风神、[B·N·Winner！]胜利奖券、[冲向前方7厘米之外]空中神宫、[Run（my）way]黄金城、[好快！好吃！好快！]樱花进王、[一颗安心糖]超级溪流、[这就是我的优俊偶像之道☆]醒目飞鹰、[哪怕还不能独当一面]西野花、[必杀技！双胡萝卜拳！]微光飞驹、[欢迎来到特雷森学园！]骏川手纲、[“要受人喜爱啊”]小栗帽、[涡轮引擎马力全开！]双涡轮、[尽管笑我傻吧]目白善信、[身后迫近的热浪是动力]北部玄驹、[超越那前方的背影]里见光钻、[由故乡直达的助威！]雪之美人、[心中的烈火无法抑制]八重无敌、[樱花盛开之时]樱花千代王、[身为新娘！]川上公主、[请品尝第一口！]菱曙、[Head-on fight！]青竹回忆、[明天全国都会染红吧♪]青云天空、[起舞今宵]帝王光辉、[爽快！决胜一击！]目白莱恩、[独享冰凉？]东商变革、[全力嬉闹！]胜利奖券、[即使满身泥土，也要追逐梦想]优秀素质、[幸福就在转角后]米浴、[彻底管理主义]㭴本理子、[内心双脚皆温暖]生野狄杜斯、[大闹万圣夜！]玉藻十字、[被授予魔力的英雄]荒漠英雄、[43、8、1]中山庆典、[可爱的你，美丽的你]真机伶、[鸣箭嗤天]成田白仁、[舞动吧·躁动吧·狂欢吧！]大拓太阳神、[队形：PARTY]重炮、[倔强的集市]成田大进、[独奏·螺旋卡农]曼城茶座、[夜有黎明，天有祥星]爱慕织姬、[萍水相逢即是福♪]待兼福来、[要不赶紧扎一针？]安心泽刺刺美、[饱含心意的纸杯蛋糕]西野花、[极快！最快！花之风暴！]樱花进王、[“存在”于此的幸福]爱丽数码、[粉色背影]成田路、[让世界更加☆marvelous]美丽周日、[Enchaînement]鲁道夫象征、[Escorte étoile]天狼星象征、[Outfit as No.1]大和赤骥、[收下这份鼓励吧！]青竹回忆、[那声加油改变了世界]采珠、[Dear Mr. C.B.]千明代表、[乌菈菈的热情之歌♪]春乌菈菈、[可爱的金兰之交们]生野狄杜斯、[坏蛋，举起手来！]大树快车、[光芒四射地奔跑吧∞]神鹰、[待兼唐☆大冒险]待兼唐怀瑟、[奔向理想的熏风]气槽、[尊尚敬爱]聚于王座之人、[小感伤预警♪]丸善斯基、[听凭骰运]中山庆典、[It's on the house.]曼城茶座、[from the GROUND UP]明亮光晕、[Q≠0]爱丽速子、[帝王！王！王！！！]东海帝王、[TT Ignition！]双涡轮、[啊，华丽一族]第一红宝、[月下小恶魔♪]目白善信、[太阳小天使♪]大拓太阳神、[A Win Foreshadowed]克里斯象征、[奔跑吧，奔跑吧，奔跑吧！！]小栗帽、[燃至天际的祈祷之火]八重无敌、[Danke schön]荣进闪耀、[GLAD TIDINGS]成田白仁、[Are you merry？]气槽、[化为那无人知晓的风]山人西风、[平安喜乐寄于板羽球中]特别周、[难以捉摸的绝世佳人]东商变革、[To you]喜嘉奇迹、[Marvelous☆巧克力盛宴]美丽周日、[变身！侍者形态！]微光飞驹,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50016.png
20009,角色卡池,2026-05-07 05:00:00,2050-01-01 15:00:00,[特别追梦者]特别周、[无声无瑕]无声铃鹿、[喜乐无边]东海帝王、[绯红方程式]丸善斯基、[星光跃动]小栗帽、[狂野前线]大树快车、[优雅曲线]目白麦昆、[O sole suo！]好歌剧、[皇帝]鲁道夫象征、[玫瑰之梦]米浴、[MB-19890425]美浦波旁、[pf.胜利公式]琵琶晨光、[飞跃地平线]东海帝王、[天际尽头]目白麦昆、[闪电少女]真机伶、[Nevertheless]成田大进、[绝对☆LOVE]醒目飞鹰、[Maverick]成田白仁、[阳光花束]重炮、[橡木王冠]气槽、[青云垂钓者]青云天空、[亚马逊青金石]菱亚马逊、[羽蛇武斗家]神鹰、[圣翠治愈师]草上飞、[流星歌剧]富士奇石、[真我/1928]黄金城、[雀跃♪维他命心拍]特别周、[飞跃☆夏夜]丸善斯基、[苍蓝/怒涛]名将怒涛、[Meisterschaft]荣进闪耀、[吉兆秋风]待兼福来、[Buono☆时尚]菱曙、[超级加急！全彩PP膜特殊加工]爱丽数码、[Make up Vampire！]米浴、[雪纺丝带木乃伊]超级溪流、[粉红公主]川上公主、[Creeping Black]曼城茶座、[皓月下的神箭手]鲁道夫象征、[秋樱舞娘]黄金城、[潮流☆Joker]岛川乔丹、[宛延曲线]目白多伯、[奇迹的胜利之星]小栗帽、[嫣红圣诞颂歌]琵琶晨光、[Noble Seamair]美妙姿势、[疾风迅雷]玉藻十字、[明媚新春♪樱花绽放]春乌菈菈、[新春初晴·宝蓝绚烂]好歌剧、[举世无双·樱花耀夜]樱花千代王、[CODE：淋面装饰]美浦波旁、[精确无比·巧克力大师]荣进闪耀、[墨绿柔线]目白雅丹、[Starry Nocturne]爱慕织姬、[锦绣·溢彩盛典]北部玄驹、[Natural Brilliance]里见光钻、[砺光韧线]目白光明、[星夜猫咪舞会]青云天空、[胜利之星]富士奇石、[叠瓣花蕾]西野花、[四白流星之袭]八重无敌、[RUN＆WIN]优秀素质、[洁白傲气的激励之服]帝王光辉、[全时狂欢]艾尼风神、[Line Breakthrough]目白善信、[朔月挚爱]真机伶、[Titania]美妙姿势、[稻荷因缘江户紫]稻荷一、[悬铃木魔女]东商变革、[Bubblegum☆Memories]大树快车、[假日宝石蓝]目白多伯、[unsigned]空中神宫、[涟漪佳人]目白麦昆、[RUN！乱！发射！！]黄金船、[黑铁的壮志]青竹回忆、[阴阳八卦☆开运服]小林历奇、[黄昏凯旋]醒目飞鹰、[梦想传递员]胜利奖券、[另类工程师]成田大进、[可可爱爱的六出冰花]雪之美人、[Rocket☆Star]采珠、[爱丽♡僵尸]爱丽数码、[Dot-o'-Lantern]名将怒涛、[Flare]阿斯顿真弓、[Fluttertail Spirit]山人西风、[轰鸣雷神]玉藻十字、[梦之金原]稻荷一、[死中求生]中山庆典、[Butterfly Sting]奇锐骏、[不会结冰的生命之水]伏特加、[绯红的星月之夜]大和赤骥、[Heroic Author]荒漠英雄、[饿狼]成田白仁、[压轴主角·庆鹤之志]北部玄驹、[当红之星·荣兴之翠]里见光钻、[星辉之航]北幸樽前、[Fun☆Fun☆嗨翻天]大拓太阳神、[MELTY GIFT]艾尼风神、[玛格丽特拿铁]目白莱恩,D:\Apps\umas\export\Texture2D\img_bnr_gacha_20009.png
20011,角色卡池,2026-05-07 05:00:00,2050-01-01 15:00:00,[特别追梦者]特别周、[无声无瑕]无声铃鹿、[喜乐无边]东海帝王、[绯红方程式]丸善斯基、[星光跃动]小栗帽、[狂野前线]大树快车、[优雅曲线]目白麦昆、[O sole suo！]好歌剧、[皇帝]鲁道夫象征、[玫瑰之梦]米浴、[MB-19890425]美浦波旁、[pf.胜利公式]琵琶晨光、[飞跃地平线]东海帝王、[天际尽头]目白麦昆、[闪电少女]真机伶、[Nevertheless]成田大进、[绝对☆LOVE]醒目飞鹰、[Maverick]成田白仁、[阳光花束]重炮、[橡木王冠]气槽、[青云垂钓者]青云天空、[亚马逊青金石]菱亚马逊、[羽蛇武斗家]神鹰、[圣翠治愈师]草上飞、[流星歌剧]富士奇石、[真我/1928]黄金城、[雀跃♪维他命心拍]特别周、[飞跃☆夏夜]丸善斯基、[苍蓝/怒涛]名将怒涛、[Meisterschaft]荣进闪耀、[吉兆秋风]待兼福来、[Buono☆时尚]菱曙、[超级加急！全彩PP膜特殊加工]爱丽数码、[Make up Vampire！]米浴、[雪纺丝带木乃伊]超级溪流、[粉红公主]川上公主、[Creeping Black]曼城茶座、[皓月下的神箭手]鲁道夫象征、[秋樱舞娘]黄金城、[潮流☆Joker]岛川乔丹、[宛延曲线]目白多伯、[奇迹的胜利之星]小栗帽、[嫣红圣诞颂歌]琵琶晨光、[Noble Seamair]美妙姿势、[疾风迅雷]玉藻十字、[明媚新春♪樱花绽放]春乌菈菈、[新春初晴·宝蓝绚烂]好歌剧、[举世无双·樱花耀夜]樱花千代王、[CODE：淋面装饰]美浦波旁、[精确无比·巧克力大师]荣进闪耀、[墨绿柔线]目白雅丹、[Starry Nocturne]爱慕织姬、[锦绣·溢彩盛典]北部玄驹、[Natural Brilliance]里见光钻、[砺光韧线]目白光明、[星夜猫咪舞会]青云天空、[胜利之星]富士奇石、[叠瓣花蕾]西野花、[四白流星之袭]八重无敌、[RUN＆WIN]优秀素质、[洁白傲气的激励之服]帝王光辉、[全时狂欢]艾尼风神、[Line Breakthrough]目白善信、[朔月挚爱]真机伶、[Titania]美妙姿势、[稻荷因缘江户紫]稻荷一、[悬铃木魔女]东商变革、[Bubblegum☆Memories]大树快车、[假日宝石蓝]目白多伯、[unsigned]空中神宫、[涟漪佳人]目白麦昆、[RUN！乱！发射！！]黄金船、[黑铁的壮志]青竹回忆、[阴阳八卦☆开运服]小林历奇、[黄昏凯旋]醒目飞鹰、[梦想传递员]胜利奖券、[另类工程师]成田大进、[可可爱爱的六出冰花]雪之美人、[Rocket☆Star]采珠、[爱丽♡僵尸]爱丽数码、[Dot-o'-Lantern]名将怒涛、[Flare]阿斯顿真弓、[Fluttertail Spirit]山人西风、[轰鸣雷神]玉藻十字、[梦之金原]稻荷一、[死中求生]中山庆典、[Butterfly Sting]奇锐骏、[不会结冰的生命之水]伏特加、[绯红的星月之夜]大和赤骥、[Heroic Author]荒漠英雄、[饿狼]成田白仁、[压轴主角·庆鹤之志]北部玄驹、[当红之星·荣兴之翠]里见光钻、[星辉之航]北幸樽前、[Fun☆Fun☆嗨翻天]大拓太阳神、[MELTY GIFT]艾尼风神、[玛格丽特拿铁]目白莱恩,D:\Apps\umas\export\Texture2D\img_bnr_gacha_20011.png
30150,角色卡池,2026-05-07 05:00:00,2026-05-31 11:59:59,[狂奔！涡轮引擎]双涡轮、[Clear Bliss]千明代表,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30150.png
50015,角色卡池,2026-05-07 05:00:00,2050-01-01 11:59:59,[特别追梦者]特别周、[无声无瑕]无声铃鹿、[喜乐无边]东海帝王、[绯红方程式]丸善斯基、[星光跃动]小栗帽、[狂野前线]大树快车、[优雅曲线]目白麦昆、[O sole suo！]好歌剧、[皇帝]鲁道夫象征、[玫瑰之梦]米浴、[MB-19890425]美浦波旁、[pf.胜利公式]琵琶晨光、[飞跃地平线]东海帝王、[天际尽头]目白麦昆、[闪电少女]真机伶、[Nevertheless]成田大进、[绝对☆LOVE]醒目飞鹰、[Maverick]成田白仁、[阳光花束]重炮、[橡木王冠]气槽、[青云垂钓者]青云天空、[亚马逊青金石]菱亚马逊、[羽蛇武斗家]神鹰、[圣翠治愈师]草上飞、[流星歌剧]富士奇石、[真我/1928]黄金城、[雀跃♪维他命心拍]特别周、[飞跃☆夏夜]丸善斯基、[苍蓝/怒涛]名将怒涛、[Meisterschaft]荣进闪耀、[吉兆秋风]待兼福来、[Buono☆时尚]菱曙、[超级加急！全彩PP膜特殊加工]爱丽数码、[Make up Vampire！]米浴、[雪纺丝带木乃伊]超级溪流、[粉红公主]川上公主、[Creeping Black]曼城茶座、[皓月下的神箭手]鲁道夫象征、[秋樱舞娘]黄金城、[潮流☆Joker]岛川乔丹、[宛延曲线]目白多伯、[奇迹的胜利之星]小栗帽、[嫣红圣诞颂歌]琵琶晨光、[Noble Seamair]美妙姿势、[疾风迅雷]玉藻十字、[明媚新春♪樱花绽放]春乌菈菈、[新春初晴·宝蓝绚烂]好歌剧、[举世无双·樱花耀夜]樱花千代王、[CODE：淋面装饰]美浦波旁、[精确无比·巧克力大师]荣进闪耀、[墨绿柔线]目白雅丹、[Starry Nocturne]爱慕织姬、[锦绣·溢彩盛典]北部玄驹、[Natural Brilliance]里见光钻、[砺光韧线]目白光明、[星夜猫咪舞会]青云天空、[胜利之星]富士奇石、[叠瓣花蕾]西野花、[四白流星之袭]八重无敌、[RUN＆WIN]优秀素质、[洁白傲气的激励之服]帝王光辉、[全时狂欢]艾尼风神、[Line Breakthrough]目白善信、[朔月挚爱]真机伶、[Titania]美妙姿势、[稻荷因缘江户紫]稻荷一、[悬铃木魔女]东商变革、[Bubblegum☆Memories]大树快车、[假日宝石蓝]目白多伯、[unsigned]空中神宫、[涟漪佳人]目白麦昆、[RUN！乱！发射！！]黄金船、[黑铁的壮志]青竹回忆、[阴阳八卦☆开运服]小林历奇、[黄昏凯旋]醒目飞鹰、[梦想传递员]胜利奖券、[另类工程师]成田大进、[可可爱爱的六出冰花]雪之美人、[Rocket☆Star]采珠、[爱丽♡僵尸]爱丽数码、[Dot-o'-Lantern]名将怒涛、[Flare]阿斯顿真弓、[Fluttertail Spirit]山人西风、[轰鸣雷神]玉藻十字、[梦之金原]稻荷一、[死中求生]中山庆典、[Butterfly Sting]奇锐骏、[不会结冰的生命之水]伏特加、[绯红的星月之夜]大和赤骥、[Heroic Author]荒漠英雄、[饿狼]成田白仁、[压轴主角·庆鹤之志]北部玄驹、[当红之星·荣兴之翠]里见光钻、[星辉之航]北幸樽前、[Fun☆Fun☆嗨翻天]大拓太阳神、[MELTY GIFT]艾尼风神、[玛格丽特拿铁]目白莱恩,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50015.png
30153,支援卡,2026-05-19 12:00:00,2026-05-29 11:59:59,[Escorte étoile]天狼星象征、[奔跑吧，奔跑吧，奔跑吧！！]小栗帽,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30153.png
50018,支援卡,2026-05-19 12:00:00,2026-06-09 11:59:59,[献上全国第一的演出]特别周、[在耀眼景色的前方]无声铃鹿、[有梦想就要大声说出来！]东海帝王、[不沉舰的进击]黄金船、[伏特加之路]伏特加、[万紫千红中一枝独秀]草上飞、[热情的冠军！]神鹰、[期待已久的计谋]青云天空、[划破天空的闪电少女！]玉藻十字、[全身心的感谢]美妙姿势、[飞奔吧，闪耀吧]艾尼风神、[B·N·Winner！]胜利奖券、[冲向前方7厘米之外]空中神宫、[Run（my）way]黄金城、[好快！好吃！好快！]樱花进王、[一颗安心糖]超级溪流、[这就是我的优俊偶像之道☆]醒目飞鹰、[哪怕还不能独当一面]西野花、[必杀技！双胡萝卜拳！]微光飞驹、[欢迎来到特雷森学园！]骏川手纲、[“要受人喜爱啊”]小栗帽、[涡轮引擎马力全开！]双涡轮、[尽管笑我傻吧]目白善信、[身后迫近的热浪是动力]北部玄驹、[超越那前方的背影]里见光钻、[由故乡直达的助威！]雪之美人、[心中的烈火无法抑制]八重无敌、[樱花盛开之时]樱花千代王、[身为新娘！]川上公主、[请品尝第一口！]菱曙、[Head-on fight！]青竹回忆、[明天全国都会染红吧♪]青云天空、[起舞今宵]帝王光辉、[爽快！决胜一击！]目白莱恩、[独享冰凉？]东商变革、[全力嬉闹！]胜利奖券、[即使满身泥土，也要追逐梦想]优秀素质、[幸福就在转角后]米浴、[彻底管理主义]㭴本理子、[内心双脚皆温暖]生野狄杜斯、[大闹万圣夜！]玉藻十字、[被授予魔力的英雄]荒漠英雄、[43、8、1]中山庆典、[可爱的你，美丽的你]真机伶、[鸣箭嗤天]成田白仁、[舞动吧·躁动吧·狂欢吧！]大拓太阳神、[队形：PARTY]重炮、[倔强的集市]成田大进、[独奏·螺旋卡农]曼城茶座、[夜有黎明，天有祥星]爱慕织姬、[萍水相逢即是福♪]待兼福来、[要不赶紧扎一针？]安心泽刺刺美、[饱含心意的纸杯蛋糕]西野花、[极快！最快！花之风暴！]樱花进王、[“存在”于此的幸福]爱丽数码、[粉色背影]成田路,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50018.png
50020,支援卡,2026-05-19 12:00:00,2026-06-09 11:59:58,[让世界更加☆marvelous]美丽周日、[Enchaînement]鲁道夫象征、[Escorte étoile]天狼星象征、[Outfit as No.1]大和赤骥、[收下这份鼓励吧！]青竹回忆、[那声加油改变了世界]采珠、[Dear Mr. C.B.]千明代表、[乌菈菈的热情之歌♪]春乌菈菈、[可爱的金兰之交们]生野狄杜斯、[坏蛋，举起手来！]大树快车、[光芒四射地奔跑吧∞]神鹰、[待兼唐☆大冒险]待兼唐怀瑟、[奔向理想的熏风]气槽、[尊尚敬爱]聚于王座之人、[小感伤预警♪]丸善斯基、[听凭骰运]中山庆典、[It's on the house.]曼城茶座、[from the GROUND UP]明亮光晕、[Q≠0]爱丽速子、[帝王！王！王！！！]东海帝王、[TT Ignition！]双涡轮、[啊，华丽一族]第一红宝、[月下小恶魔♪]目白善信、[太阳小天使♪]大拓太阳神、[A Win Foreshadowed]克里斯象征、[奔跑吧，奔跑吧，奔跑吧！！]小栗帽、[燃至天际的祈祷之火]八重无敌、[Danke schön]荣进闪耀、[GLAD TIDINGS]成田白仁、[Are you merry？]气槽、[化为那无人知晓的风]山人西风、[平安喜乐寄于板羽球中]特别周、[难以捉摸的绝世佳人]东商变革、[To you]喜嘉奇迹、[Marvelous☆巧克力盛宴]美丽周日、[变身！侍者形态！]微光飞驹、[璨烂]目白拉莫娜,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50020.png
30152,角色卡池,2026-05-19 12:00:00,2026-05-29 11:59:59,[华丽红玉]第一红宝,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30152.png
50017,角色卡池,2026-05-19 12:00:00,2026-06-09 11:59:59,[特别追梦者]特别周、[无声无瑕]无声铃鹿、[喜乐无边]东海帝王、[绯红方程式]丸善斯基、[星光跃动]小栗帽、[狂野前线]大树快车、[优雅曲线]目白麦昆、[O sole suo！]好歌剧、[皇帝]鲁道夫象征、[玫瑰之梦]米浴、[MB-19890425]美浦波旁、[pf.胜利公式]琵琶晨光、[飞跃地平线]东海帝王、[天际尽头]目白麦昆、[闪电少女]真机伶、[Nevertheless]成田大进、[绝对☆LOVE]醒目飞鹰、[Maverick]成田白仁、[阳光花束]重炮、[橡木王冠]气槽、[青云垂钓者]青云天空、[亚马逊青金石]菱亚马逊、[羽蛇武斗家]神鹰、[圣翠治愈师]草上飞、[流星歌剧]富士奇石、[真我/1928]黄金城、[雀跃♪维他命心拍]特别周、[飞跃☆夏夜]丸善斯基、[苍蓝/怒涛]名将怒涛、[Meisterschaft]荣进闪耀、[吉兆秋风]待兼福来、[Buono☆时尚]菱曙、[超级加急！全彩PP膜特殊加工]爱丽数码、[Make up Vampire！]米浴、[雪纺丝带木乃伊]超级溪流、[粉红公主]川上公主、[Creeping Black]曼城茶座、[皓月下的神箭手]鲁道夫象征、[秋樱舞娘]黄金城、[潮流☆Joker]岛川乔丹、[宛延曲线]目白多伯、[奇迹的胜利之星]小栗帽、[嫣红圣诞颂歌]琵琶晨光、[Noble Seamair]美妙姿势、[疾风迅雷]玉藻十字、[明媚新春♪樱花绽放]春乌菈菈、[新春初晴·宝蓝绚烂]好歌剧、[举世无双·樱花耀夜]樱花千代王、[CODE：淋面装饰]美浦波旁、[精确无比·巧克力大师]荣进闪耀、[墨绿柔线]目白雅丹、[Starry Nocturne]爱慕织姬、[锦绣·溢彩盛典]北部玄驹,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50017.png
50019,角色卡池,2026-05-19 12:00:00,2026-06-09 11:59:58,[Natural Brilliance]里见光钻、[砺光韧线]目白光明、[星夜猫咪舞会]青云天空、[胜利之星]富士奇石、[叠瓣花蕾]西野花、[四白流星之袭]八重无敌、[RUN＆WIN]优秀素质、[洁白傲气的激励之服]帝王光辉、[全时狂欢]艾尼风神、[Line Breakthrough]目白善信、[朔月挚爱]真机伶、[Titania]美妙姿势、[稻荷因缘江户紫]稻荷一、[悬铃木魔女]东商变革、[Bubblegum☆Memories]大树快车、[假日宝石蓝]目白多伯、[unsigned]空中神宫、[涟漪佳人]目白麦昆、[RUN！乱！发射！！]黄金船、[黑铁的壮志]青竹回忆、[阴阳八卦☆开运服]小林历奇、[黄昏凯旋]醒目飞鹰、[梦想传递员]胜利奖券、[另类工程师]成田大进、[可可爱爱的六出冰花]雪之美人、[Rocket☆Star]采珠、[爱丽♡僵尸]爱丽数码、[Dot-o'-Lantern]名将怒涛、[Flare]阿斯顿真弓、[Fluttertail Spirit]山人西风、[轰鸣雷神]玉藻十字、[梦之金原]稻荷一、[死中求生]中山庆典、[Butterfly Sting]奇锐骏、[不会结冰的生命之水]伏特加、[绯红的星月之夜]大和赤骥、[Heroic Author]荒漠英雄、[饿狼]成田白仁、[压轴主角·庆鹤之志]北部玄驹、[当红之星·荣兴之翠]里见光钻、[星辉之航]北幸樽前、[Fun☆Fun☆嗨翻天]大拓太阳神、[MELTY GIFT]艾尼风神、[玛格丽特拿铁]目白莱恩、[Wicked Punk]新光风、[Clear Bliss]千明代表,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50019.png
30155,支援卡,2026-05-23 12:00:00,2026-06-01 11:59:59,[享用甜～甜的游泳圈吧]菱曙、[迈向永恒的荣光]引领众人的始祖,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30155.png
30154,角色卡池,2026-05-23 12:00:00,2026-06-01 11:59:59,[Onyx Soldier]克里斯象征,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30154.png
30157,支援卡,2026-05-30 12:00:00,2026-06-11 11:59:59,[此刻请不要闭眼]优秀素质、[夜风掳心]目白麦昆,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30157.png
30156,角色卡池,2026-05-30 12:00:00,2026-06-11 11:59:59,[Neige Émeraude]目白雅丹、[Fleur Enneigée]樱花千代王,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30156.png
30159,支援卡,2026-06-06 12:00:00,2026-06-15 11:59:59,[Danke schön]荣进闪耀、[Are you merry？]气槽,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30159.png
30158,角色卡池,2026-06-06 12:00:00,2026-06-15 11:59:59,[Saisir le rêve]樱花桂冠,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30158.png
30161,支援卡,2026-06-11 12:00:00,2026-06-20 11:59:59,[小金船特制招牌菜]黄金船、[绝对皇帝]鲁道夫象征,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30161.png
30160,角色卡池,2026-06-11 12:00:00,2026-06-20 11:59:59,[Universe-Naut]新宇宙,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30160.png
30163,支援卡,2026-06-20 12:00:00,2026-07-02 11:59:59,[任务“为内心补充营养”]美浦波旁、[此刻，樱花烂漫]樱花桂冠,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30163.png
30162,角色卡池,2026-06-20 12:00:00,2026-07-02 11:59:59,[碧蓝湍流]待兼唐怀瑟、[赤热☆队长]樱花进王,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30162.png
30164,角色卡池,2026-06-20 12:00:00,2026-07-02 11:59:59,[真我/1928]黄金城、[潮流☆Joker]岛川乔丹、[Line Breakthrough]目白善信、[Fun☆Fun☆嗨翻天]大拓太阳神,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30164.png
30167,支援卡,2026-06-26 12:00:00,2026-07-05 11:59:59,[化为那无人知晓的风]山人西风、[To you]喜嘉奇迹,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30167.png
30166,角色卡池,2026-06-26 12:00:00,2026-07-05 11:59:59,[奇迹装点！]菱奇宝,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30166.png
30169,支援卡,2026-06-30 12:00:00,2026-07-10 11:59:59,[超有型！兜风喽♪]丸善斯基、[The frontier]森林宝袋,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30169.png
30168,角色卡池,2026-06-30 12:00:00,2026-07-10 11:59:59,[雷霆加身]谷水琴蕾,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30168.png
30171,支援卡,2026-07-08 12:00:00,2026-07-20 11:59:59,[Something Blue]大和赤骥、[与你定制的宝贵回忆]阿斯顿真弓,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30171.png
30170,角色卡池,2026-07-08 12:00:00,2026-07-20 11:59:59,[Sweet Juneberry]西野花、[Hungry Veil]菱亚马逊,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30170.png
30173,支援卡,2026-07-15 12:00:00,2026-07-25 11:59:59,[另一角度看骤雨]无声铃鹿、[All'alba vincerò！]好歌剧,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30173.png
30172,角色卡池,2026-07-15 12:00:00,2026-07-25 11:59:59,[Bubblegum☆Memories]大树快车、[Fluttertail Spirit]山人西风,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30172.png
30175,支援卡,2026-07-20 12:00:00,2026-07-30 11:59:59,[特雷森学园]小林历奇、[幸运之神起得早]小林历奇、[Chill chill night*]重炮,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30175.png
50022,支援卡,2026-07-20 12:00:00,2026-08-10 11:59:59,[要不赶紧扎一针？]安心泽刺刺美、[饱含心意的纸杯蛋糕]西野花、[极快！最快！花之风暴！]樱花进王、[“存在”于此的幸福]爱丽数码、[粉色背影]成田路、[让世界更加☆marvelous]美丽周日、[Enchaînement]鲁道夫象征、[Escorte étoile]天狼星象征、[Outfit as No.1]大和赤骥、[收下这份鼓励吧！]青竹回忆、[那声加油改变了世界]采珠、[Dear Mr. C.B.]千明代表、[乌菈菈的热情之歌♪]春乌菈菈、[可爱的金兰之交们]生野狄杜斯、[坏蛋，举起手来！]大树快车、[光芒四射地奔跑吧∞]神鹰、[待兼唐☆大冒险]待兼唐怀瑟、[奔向理想的熏风]气槽、[尊尚敬爱]聚于王座之人、[小感伤预警♪]丸善斯基、[听凭骰运]中山庆典、[It's on the house.]曼城茶座、[from the GROUND UP]明亮光晕、[Q≠0]爱丽速子、[帝王！王！王！！！]东海帝王、[TT Ignition！]双涡轮、[啊，华丽一族]第一红宝、[月下小恶魔♪]目白善信、[太阳小天使♪]大拓太阳神、[A Win Foreshadowed]克里斯象征、[奔跑吧，奔跑吧，奔跑吧！！]小栗帽、[燃至天际的祈祷之火]八重无敌、[Danke schön]荣进闪耀、[GLAD TIDINGS]成田白仁、[Are you merry？]气槽、[化为那无人知晓的风]山人西风、[平安喜乐寄于板羽球中]特别周、[难以捉摸的绝世佳人]东商变革,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50022.png
50024,支援卡,2026-07-20 12:00:00,2026-08-10 11:59:59,[To you]喜嘉奇迹、[Marvelous☆巧克力盛宴]美丽周日、[变身！侍者形态！]微光飞驹、[璨烂]目白拉莫娜、[迈向永恒的荣光]引领众人的始祖、[此刻请不要闭眼]优秀素质、[夜风掳心]目白麦昆、[绝对皇帝]鲁道夫象征、[任务“为内心补充营养”]美浦波旁、[此刻，樱花烂漫]樱花桂冠、[The frontier]森林宝袋、[Something Blue]大和赤骥、[与你定制的宝贵回忆]阿斯顿真弓、[All'alba vincerò！]好歌剧,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50024.png
30174,角色卡池,2026-07-20 12:00:00,2026-07-30 11:59:59,[☆闪亮★心动☆雀跃∞美丽∞]美丽周日,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30174.png
